582	10	2142
19478	18	19478
11659	10	19923
1044	8	25876
15614	10	3164
15036	10	1618
1802	18	1802
18539	10	22778
27518	10	14958
1016	10	9932
8763	18	8763
1758	8	25876
2191	18	2191
9273	10	26603
109	26	12201
1780	10	2913
21602	10	12351
9956	10	10889
27502	10	22601
1285	10	24925
20430	7	9810
12868	10	22025
16128	10	26761
3696	10	19961
762	8	28291
5941	17	9465
26749	10	5044
10493	23	6576
25042	7	14870
23248	10	23703
21157	10	15059
1901	10	12141
3539	10	18782
12809	10	20971
4297	7	2036
17322	18	17322
5745	10	22101
27897	18	27897
20361	18	20361
18590	10	19824
7690	10	18299
19299	10	1055
9131	10	17488
14722	7	15654
22815	10	3751
8827	17	20759
820	18	820
12079	18	12079
2921	18	2921
1423	10	27697
27906	10	24657
14320	10	28058
16895	10	28385
1864	10	13978
12405	17	4880
7620	18	7620
20481	10	9610
6593	10	6705
1313	11	20470
16940	8	25876
23964	10	19914
6360	17	1637
3689	10	15059
13145	10	4310
9612	10	11065
3645	17	1637
20500	18	20500
18436	7	20025
3121	7	18374
17585	11	2153
16124	7	11563
20898	8	25876
21096	17	3181
22990	10	21113
12961	10	21891
26450	1	24581
27743	18	27743
9504	10	5233
22621	10	6465
5860	3	637
19424	7	27168
18089	10	10126
14655	11	26166
3843	10	10042
23936	10	24667
8595	7	22481
7429	10	15706
3350	8	28291
24000	10	683
2088	7	15703
1260	18	1260
16182	17	24825
5371	10	9666
20216	10	5448
1944	10	24617
23326	17	3160
24918	18	24918
10936	25	27897
5685	17	23022
11126	10	20896
25635	10	15600
19989	10	4425
27531	18	27531
6250	18	6250
19732	17	19823
12612	10	5929
1542	18	1542
1667	10	14736
5669	18	5669
2654	8	25876
26502	10	15679
2704	8	28291
3425	10	2501
22391	18	22391
21408	23	20731
21742	9	22603
4381	8	12641
1272	18	1272
12512	18	12512
5596	10	9899
780	10	8265
7928	17	1110
8925	10	7999
11944	10	13840
15927	10	18210
6996	18	6996
1577	10	6765
8677	10	18234
2540	8	25876
11262	10	4404
10152	11	4276
12767	10	11065
17000	10	14012
26190	7	4517
24762	10	1815
1633	7	13218
14822	7	16260
19960	17	22089
17759	11	18857
8751	10	7251
10112	10	12579
13469	10	14958
9510	18	9510
14696	10	24626
18983	18	18983
22464	16	20834
24396	1	21485
12868	10	20896
26225	8	25876
19353	10	13978
20060	18	20060
23553	10	7433
14756	11	7272
25979	10	12070
23395	10	3164
14075	15	24762
12857	18	12857
22502	10	25960
23420	10	28511
24093	10	5065
19248	10	13470
6391	7	1477
906	10	24671
5737	18	5737
4483	18	4483
1145	11	26677
5648	11	23022
24239	10	2242
7792	10	25264
19108	10	16822
21694	18	21694
13956	10	3893
22450	7	19723
6003	10	8066
660	10	19961
27518	10	9745
3754	17	18817
1577	10	7542
9093	10	24124
20300	18	20300
14765	10	10000
2218	10	23252
12741	10	27217
18613	11	1637
19854	11	4880
21583	10	721
27072	10	6887
15175	17	18817
27490	18	27490
10404	10	7591
13555	18	13555
11497	11	11910
9246	10	2401
14067	10	3632
9966	10	24322
20936	8	25876
2029	10	24657
17993	10	23772
6459	10	4456
26142	10	26370
6080	10	24624
6961	18	6961
17397	10	23265
26025	7	11685
16101	10	22016
21054	10	11790
25659	10	7251
6199	8	28291
19664	10	24799
19479	11	25610
1173	16	9095
1836	7	11491
21924	10	24362
27882	18	27882
21188	18	21188
12821	17	1637
12808	18	12808
12579	8	12641
1320	10	14493
16141	18	16141
9978	11	4880
19508	18	19508
117	10	7591
1445	11	13609
13397	18	13397
27741	10	27918
1248	10	11104
8214	18	8214
22568	10	4456
25123	8	12641
14763	8	25876
14328	18	14328
24717	10	16168
5522	16	23096
6204	17	13391
12312	10	14984
27989	18	27989
19623	11	18817
12741	18	12741
12878	17	18210
27378	18	27378
22679	18	22679
16496	10	3917
4729	17	18857
23580	8	28291
24825	10	24825
15608	10	12516
11831	7	10630
3465	10	27363
3443	17	28554
15110	18	15110
14488	10	26761
18998	10	28325
22254	7	9030
28168	10	5898
1581	18	1581
19189	11	14364
6906	10	23772
16446	18	16446
6834	10	27045
27584	10	6668
9246	10	27677
26010	10	3826
10939	11	18817
16542	10	18682
22868	17	28098
20542	10	20896
8530	11	2153
15279	18	15279
23870	7	23562
27325	10	3979
12022	10	11910
19353	10	28320
478	11	1181
9824	23	11500
19633	10	7060
10097	11	10443
20759	2	6357
13145	10	20711
26222	10	16609
25132	17	5772
18506	10	13025
24016	11	20470
8473	10	17488
5596	10	19770
21742	10	18291
28079	10	9788
7227	10	23772
2915	10	1639
20585	10	20662
140	7	16573
8162	10	1862
19202	8	25876
8347	7	27015
6820	10	10869
4909	10	21503
4099	10	26166
28464	10	28207
1751	18	1751
9273	10	10713
13489	8	25876
24725	9	26045
236	10	20115
11072	8	28291
8257	9	20389
11504	10	23772
3733	11	19823
28174	8	28291
5380	10	10198
19633	10	10274
12080	7	15460
12181	18	12181
19245	25	23844
3584	8	28291
8673	10	10902
4545	9	23212
17004	26	12201
27175	7	24144
13469	10	9745
26502	10	10902
10798	18	10798
22167	10	17893
439	9	13221
24707	10	13567
27809	7	2475
23560	9	16308
26850	10	3421
4235	8	25876
22452	18	22452
10162	11	18074
5288	10	16609
19779	18	19779
24289	3	3877
17000	10	16666
12134	17	6812
6691	10	22601
22543	8	25876
5045	23	6840
13778	17	25610
862	10	19349
21649	17	14189
7933	15	27012
23927	11	4880
23247	17	14189
26895	7	26578
21944	17	7289
11324	9	26214
18726	11	18817
18817	15	27617
12312	10	90
10578	8	28291
27097	7	3410
23107	10	2153
6080	10	26603
27567	10	5754
22799	9	10056
4130	10	9058
22974	18	22974
10324	8	25876
28060	10	11790
7506	10	10290
22722	9	7870
21031	18	21031
21672	2	19305
9800	10	22203
8751	10	10435
13449	10	5668
1354	15	20246
14423	7	26560
12256	18	12256
3616	11	25610
26222	10	18413
12160	18	12160
20799	17	24825
21366	10	1292
7762	18	7762
22148	17	11910
13039	16	4359
8080	10	16981
10504	23	7912
10627	7	3410
28662	10	23703
7016	7	19390
1220	11	18817
10447	10	13750
3079	10	15162
17809	9	18727
27354	10	23145
4221	10	15059
26519	25	23762
5596	10	8265
3022	7	20948
26795	18	26795
4628	10	19118
6631	10	2935
17998	11	6817
4824	18	4824
19353	10	10542
24609	18	24609
7025	10	28244
19343	11	13609
2322	7	19149
9443	10	12921
14798	10	20985
8401	10	17488
9792	10	8265
3617	11	1110
24549	10	15453
14767	11	14364
12956	8	28291
19328	18	19328
4302	7	26322
27567	10	20896
20542	9	21245
17780	9	2934
4356	10	27045
19587	10	23145
22988	10	24624
780	10	1177
28388	10	5715
25659	10	10435
19664	10	10065
25723	4	21012
2252	18	2252
23936	1	21315
27532	10	17488
27072	10	11026
16749	18	16749
28518	15	5023
23683	17	23603
17196	18	17196
14065	4	21691
15271	18	15271
19579	18	19579
22756	7	17606
15857	10	27918
1828	10	8265
8677	10	5686
28648	26	12201
5261	10	5668
18442	11	24825
6709	25	1599
5219	10	21482
26943	18	26943
4054	8	25876
10989	18	10989
26272	10	9899
13850	8	28291
18262	8	12641
11126	10	6899
25792	10	10928
26590	18	26590
1320	10	6064
28464	9	17432
26715	18	26715
24738	7	17277
12526	10	2881
23302	11	7289
3937	10	10274
6116	10	15683
11976	7	7225
25957	8	28291
19934	10	13978
24603	17	22565
15679	18	15679
20206	16	26145
1017	10	2238
21630	10	20115
3539	10	8387
2657	18	2657
11162	7	23913
26254	10	3751
14661	10	20821
10404	10	28050
21543	10	18782
17939	17	15850
9054	10	7552
12196	10	27217
19443	10	12141
15931	10	27278
885	7	15154
16684	8	25876
21950	7	20617
14828	10	9627
24717	10	22025
24762	10	3826
22764	18	22764
19326	16	493
16840	10	21862
20335	10	1618
21484	10	7591
7879	10	11111
28029	25	27815
10227	18	10227
21731	8	28291
20304	18	20304
2002	21	12032
24105	10	20115
10618	10	1002
18893	18	18893
21118	18	21118
8619	10	21458
24584	7	25158
25976	10	17089
27136	18	27136
13228	11	26166
11846	11	24825
6003	10	8882
5526	9	15410
296	9	5842
28109	10	9550
25355	10	25622
28345	18	28345
20518	7	18157
15553	10	11003
17307	17	13604
27690	10	18690
25432	18	25432
21266	18	21266
7227	10	25096
3569	8	28291
24070	11	7552
9156	7	21082
9443	10	16611
11991	10	11065
13170	18	13170
26571	17	16642
27310	10	15600
24440	10	20869
3221	18	3221
21203	10	11626
5473	9	7177
2176	3	24590
16637	8	28291
23200	7	4220
22125	10	9899
8850	4	14062
3881	10	11496
12143	10	4016
12672	10	5715
28308	18	28308
3778	18	3778
4551	18	4551
19768	17	11094
4106	10	27677
11561	8	28291
5764	10	27283
15744	11	1637
4721	7	21260
18802	10	11626
28005	7	15962
28181	10	625
2871	10	4016
22832	10	27918
21891	18	21891
27489	8	28291
28493	17	23107
18307	10	10726
16373	10	5403
9268	9	27467
10812	7	22984
13759	18	13759
26247	7	24889
8163	11	22646
11722	10	21936
18125	8	25876
25362	10	15679
6588	10	15788
20587	10	10042
16176	7	21861
10747	7	22164
11588	7	24889
23608	8	25876
2443	18	2443
21614	7	6475
10487	10	14189
14451	10	15162
1358	18	1358
11224	8	25876
13132	17	9904
19655	11	4401
19934	10	28320
1818	10	18522
12511	3	7225
3373	10	25408
13670	10	13978
2687	10	27677
25359	11	28514
26976	18	26976
9377	7	6576
18288	18	18288
21077	8	25876
18421	10	26339
8225	10	24690
27301	11	28554
1379	18	1379
28368	10	2541
28140	10	14908
11863	7	19507
18506	10	10039
15944	17	12093
17828	18	17828
9341	11	18064
11973	10	6301
5663	17	8211
19155	23	23734
26208	10	7096
24506	11	2956
17647	17	2956
5244	17	12093
2569	9	3518
6255	10	4387
24375	7	26493
20379	10	22573
18172	18	18172
19461	10	27677
28222	10	20115
6359	10	25324
8332	15	22668
28339	18	28339
17083	10	27208
5579	17	24825
25227	10	22601
8394	10	20743
25045	8	28291
19271	10	9298
23474	18	23474
3011	8	28291
19091	8	25876
24717	10	20896
26597	11	7552
8850	10	13429
27345	8	28291
23077	18	23077
8401	9	5334
8994	8	28291
17397	10	26967
6785	10	17070
10559	18	10559
26328	17	1110
19074	18	19074
24105	10	3414
16022	18	16022
21133	11	11094
15461	11	18817
10561	8	25876
7809	25	6849
14660	18	14660
376	18	376
22306	18	22306
3814	8	28291
14746	8	28291
12689	3	27678
25965	10	8265
6230	11	1637
3337	26	24889
21732	18	21732
3583	7	15612
5464	10	16609
5730	7	11500
616	10	23772
20795	10	13745
6785	17	1075
14798	10	5715
20801	11	26166
11430	18	11430
28222	10	22538
21428	11	7552
26882	7	3682
17384	23	19710
9257	18	9257
22004	10	20115
12312	10	21703
4582	18	4582
422	10	25135
16677	10	12070
26039	17	28098
26189	17	5772
21578	10	12320
28335	10	22567
7409	17	1181
22390	8	28291
18694	8	25876
1997	18	1997
8993	10	18888
27741	10	23772
14488	1	24974
25779	10	10342
26190	18	26190
18009	11	15074
21833	17	4880
1233	18	1233
25630	10	11664
24078	10	21547
576	11	7289
7743	11	15706
28636	10	28157
27565	17	15850
23446	18	23446
22259	10	3164
18622	10	2328
669	10	28385
4858	17	16642
16527	10	28089
3418	17	24825
13207	10	11065
17025	10	18551
22069	7	14749
11463	8	25876
6140	10	3962
13670	10	28320
2048	9	28614
19187	8	25876
23645	11	23727
13201	26	12201
2098	10	3164
6901	10	9899
9131	10	15162
15527	10	19914
13408	23	20948
27512	10	24640
18692	17	27045
9443	10	15700
25932	10	18857
1113	11	24825
21372	10	15537
19376	18	19376
4409	8	25876
2046	10	7829
8573	18	8573
24369	10	25909
27254	10	15391
16894	16	14975
629	10	24112
8228	8	12641
19013	10	15873
16373	10	15501
10117	8	28291
1166	18	1166
9901	11	12093
22850	7	22552
4849	18	4849
20360	18	20360
11504	10	12660
24029	7	28120
3373	10	18466
26029	8	25876
24717	9	26132
15459	2	19305
27354	10	23252
26272	10	8265
17701	18	17701
24839	8	25876
17773	18	17773
27673	11	23022
16579	10	7999
10889	8	28291
9797	18	9797
14417	8	25876
24212	7	26252
21289	17	14546
16411	10	9212
27446	10	16168
877	7	18632
7457	10	15162
27842	18	27842
18624	16	21814
2815	8	25876
19036	10	24221
27518	10	28514
7245	10	5668
25408	7	3410
8514	10	24418
780	10	9341
23761	10	27918
21484	10	12070
27262	7	14228
11598	10	5042
28109	10	19914
28060	10	4387
27944	17	9465
9155	10	18007
5464	10	18413
9178	11	15665
6588	10	1618
18675	8	25876
20216	9	28220
20812	3	3877
1903	10	26251
11221	16	4732
4691	15	9217
21122	18	21122
26705	10	9856
26385	11	22589
17368	10	683
24549	10	7591
11239	1	27628
18028	7	28665
20527	18	20527
26656	23	2800
9277	10	7999
19473	17	15215
156	18	156
4555	7	1936
14371	10	24617
10038	17	5772
5858	7	25007
3915	16	23644
1205	18	1205
15028	18	15028
16780	18	16780
2010	11	28095
8900	10	15679
27785	11	15850
14645	10	16295
8858	10	10259
17711	10	8674
15440	10	10688
18711	10	19349
10814	10	14015
14320	17	14920
3975	17	22485
9237	17	13391
25362	10	10902
16954	10	20609
27075	7	3765
23316	10	66
28412	10	19625
23794	10	18391
23772	11	24690
14906	15	616
8598	18	8598
19317	15	67
18256	18	18256
9207	10	4232
16389	17	1020
11066	17	14925
22205	10	18428
5109	8	12641
20371	7	74
8180	11	15850
9174	10	20665
25406	10	18210
13329	8	25876
19616	18	19616
8917	17	25610
2092	8	28291
9054	10	28554
3497	7	25933
5565	18	5565
8560	18	8560
5396	8	28291
17907	7	28431
15726	8	28291
5693	10	14432
16693	7	23133
7131	10	7251
6860	25	25684
13179	10	27677
22125	10	8265
5265	10	16553
10885	18	10885
11376	18	11376
18998	10	8686
11856	18	11856
17533	8	25876
8067	10	13978
11120	10	5252
24217	8	28291
763	18	763
4934	10	4387
6511	17	25610
17486	18	17486
10882	18	10882
27512	10	28320
22954	7	8232
5407	10	23145
21916	10	24617
16211	10	24690
27819	10	23703
3105	10	15600
22260	10	16293
14016	17	7093
27725	7	26723
24335	10	11790
17210	9	27886
10638	10	26927
26222	10	11626
28288	15	4162
901	10	28207
23097	7	6610
24947	10	24624
27912	9	18855
19039	11	1637
9619	7	9211
15665	10	19349
17995	18	17995
13433	10	16697
22799	10	27854
23524	7	22107
6955	8	28291
23612	17	28514
8441	7	20583
19638	10	3164
1854	10	21936
22004	10	26967
8632	10	24518
5479	7	21384
7422	10	27677
5981	16	10845
17196	8	28291
18953	7	10824
4273	10	16682
9347	7	3342
9103	7	23314
20909	10	23772
9390	8	12641
21922	10	11790
21665	8	25876
10517	10	16459
4656	7	5880
1670	11	2956
28102	10	2227
28530	23	7225
23925	8	28291
4585	10	15600
16211	10	3181
19017	10	17255
13327	9	9890
871	10	15600
15266	18	15266
13469	10	28514
18109	15	20071
8906	16	12207
25000	18	25000
6869	7	17745
28127	10	13978
15857	10	23772
26010	10	19219
18439	11	15850
557	10	21022
9784	8	28291
6042	18	6042
27432	17	25960
24924	10	9745
20399	18	20399
21509	8	28291
16805	7	3811
20091	8	28291
6335	10	8792
10404	10	19961
8162	10	12141
26215	18	26215
21451	18	21451
17521	23	6614
4653	7	9759
5288	10	11626
19895	10	9984
21840	10	1744
21408	16	4947
22508	11	2328
16451	18	16451
427	17	18817
2220	18	2220
19644	7	1006
21278	3	3877
4793	18	4793
23496	18	23496
3137	7	13477
24275	10	26153
22523	10	15679
28411	7	13764
12701	10	16609
2093	18	2093
9273	10	5825
28469	18	28469
8473	10	15162
27237	10	26166
25806	7	21700
15611	10	1618
23005	10	28320
7360	9	24782
10743	17	1110
6946	18	6946
25872	17	10443
117	10	19961
18009	10	9483
9402	18	9402
3843	10	24617
22924	8	28291
17551	8	25876
28079	10	20520
4715	10	6458
24062	18	24062
2014	18	2014
27110	11	11381
14367	8	25876
9343	9	11638
8321	10	8265
3023	17	11682
19053	18	19053
4663	10	11875
17186	10	3826
17189	9	25318
7083	11	1110
20631	10	12141
28621	9	2982
11798	18	11798
24707	10	22567
24417	10	2604
13992	18	13992
24247	18	24247
4702	10	6033
17371	10	12141
6860	10	1425
28181	10	22485
6222	10	12070
24052	18	24052
77	23	21284
25643	17	11094
6901	10	8265
10382	7	25556
12531	18	12531
14622	17	18210
9054	10	26677
22570	8	28291
8900	10	10902
13066	7	16573
8712	8	28291
5635	11	19838
22554	11	13335
23524	8	25876
21920	17	3181
3952	7	26599
19624	10	19961
28421	17	28098
23868	10	25150
11719	18	11719
18722	17	11210
11739	18	11739
4723	9	6968
16373	10	1618
6764	16	17263
25314	18	25314
7646	18	7646
7108	18	7108
27446	10	22025
10441	18	10441
1898	10	25346
8658	18	8658
16233	10	7999
5595	7	17941
20060	7	23923
1855	7	28189
20727	10	28320
20909	10	12141
20808	17	11094
23748	8	25876
8342	11	28098
9967	10	3128
4527	11	28514
5737	8	28291
1773	17	18817
1507	23	12201
12225	7	7912
12284	18	12284
2863	10	13224
16034	11	28621
15997	16	8739
22502	10	4880
6992	18	6992
15726	7	7233
2478	3	24590
16496	10	16444
13053	11	14189
7131	10	10435
17864	7	18017
5570	10	10042
22982	10	7983
13703	18	13703
16185	11	23022
26063	17	25018
18398	10	66
20950	18	20950
2089	10	890
19944	18	19944
8977	7	16573
14667	8	28291
23297	1	21142
20785	7	5688
9904	18	9904
11967	10	27918
22743	8	28291
15440	10	683
5533	18	5533
22166	18	22166
8956	11	3160
16450	10	16130
17144	23	6614
862	10	10900
16548	10	22567
13956	10	20896
16874	18	16874
21165	10	9169
6681	10	16315
8581	10	23145
10743	7	7070
12928	10	7096
20990	18	20990
28036	7	27721
21679	7	17803
17368	10	17410
5288	10	3392
7135	9	9406
8401	10	15162
1556	7	20347
19989	10	9899
13929	18	13929
28029	10	15863
10130	10	9278
4089	1	23762
22990	10	11875
17596	7	3618
14065	10	25622
18539	10	15162
5259	18	5259
23969	10	7562
12989	17	8211
9703	11	18074
243	8	25876
11777	8	25876
6740	8	25876
27532	10	15162
22083	18	22083
15832	11	1637
26208	10	4372
18197	18	18197
16951	18	16951
15015	17	12093
20000	17	25610
15436	4	12212
22927	7	10972
24463	10	10042
14768	11	13391
25792	10	1603
1926	15	8693
15969	18	15969
16771	11	2328
11650	10	7704
27743	7	18458
18	18	18
9146	23	10358
13556	7	25305
17852	9	20895
6929	18	6929
1111	18	1111
3539	10	22676
9757	7	3832
22646	18	22646
5523	18	5523
128	17	25960
8599	10	4358
8699	18	8699
6080	10	8265
20587	10	9485
12769	10	7096
22304	18	22304
5752	10	18490
1818	10	15162
8891	10	9465
23005	4	255
9906	11	25960
18998	10	12894
13956	10	16666
15141	8	28291
7007	17	13391
1146	10	26927
7954	8	12641
18353	18	18353
8581	18	8581
12861	10	23009
9609	16	14244
14411	11	25909
17278	10	16666
6783	10	10750
27446	10	20896
24872	8	28291
15463	18	15463
9009	9	9638
19665	18	19665
19960	10	21261
12678	11	625
11758	11	22101
24647	10	3962
913	7	10768
399	18	399
24616	18	24616
10312	11	14364
19678	10	19173
13201	1	506
11228	8	12641
26644	17	16642
18194	17	9745
3915	23	20948
19895	10	11663
23704	8	28291
19600	7	9699
22885	11	22485
19232	10	8127
5407	10	23252
26008	10	27217
12072	10	22555
227	8	28291
19013	10	24221
5990	7	28487
18817	15	15591
14919	18	14919
18658	17	28098
21932	10	21927
1004	8	28291
4748	17	28095
7832	8	28291
12324	7	3410
10767	10	10869
6370	26	23810
8502	7	6586
15608	10	2541
27403	17	18817
1239	11	12093
6212	10	22826
1842	17	110
17445	18	17445
8285	10	23145
6820	10	16389
27192	18	27192
6290	8	25876
18576	10	2153
8619	10	824
14837	7	21938
6080	10	3269
12727	7	791
26486	18	26486
20842	17	2336
22924	7	17853
18996	11	8211
9883	17	5772
3669	18	3669
17060	18	17060
12067	17	24825
14530	18	14530
25780	9	6415
18429	11	110
6116	10	9120
23770	7	18733
14939	18	14939
28211	18	28211
16029	10	25622
1120	18	1120
10135	10	7251
3382	18	3382
4106	10	5548
24065	10	9057
7676	7	11478
16509	10	15120
21484	10	19961
19280	11	25610
24920	18	24920
24060	11	22565
26628	10	5966
26336	11	18857
18749	18	18749
5464	10	11626
20770	10	19961
17522	18	17522
16579	10	12037
25976	10	25724
17278	26	12201
11653	7	13699
5568	18	5568
11458	18	11458
8386	10	5687
11120	10	4456
27502	10	28385
8423	10	16576
1075	10	23727
3105	1	6895
10591	18	10591
20987	10	10342
17885	8	25876
10318	7	9975
25363	10	26927
24422	9	19230
16925	10	4880
3433	18	3433
5107	9	11842
6406	10	22989
21193	11	110
25332	18	25332
26136	11	26374
11556	18	11556
3373	10	7251
27080	18	27080
14361	10	17488
14159	8	25876
17557	8	25876
17695	10	25622
24588	10	14430
18074	9	3878
4552	8	28291
18424	8	25876
21058	23	4892
1611	18	1611
23420	10	19250
14370	18	14370
12694	18	12694
7227	10	26029
9495	17	5772
11017	18	11017
9985	18	9985
17708	8	28291
20532	23	12201
21160	10	26146
17678	26	12201
9178	10	23703
19764	11	25610
12847	10	12911
28168	10	12162
15034	11	1937
21543	10	21595
15636	10	22567
1293	8	25876
6254	10	24034
22014	8	25876
27201	10	9941
5888	23	27015
503	2	28136
23047	7	2529
28553	8	28291
6380	10	11381
18370	17	14958
6871	10	3979
19822	18	19822
28	10	4456
16470	10	1561
26187	18	26187
21916	10	4016
17381	8	28291
10360	10	15171
11601	4	20679
700	10	1980
2963	10	28621
21231	10	1364
21490	10	9189
11839	11	18817
17285	18	17285
25723	10	22738
22042	7	16956
13692	7	12915
188	23	2971
27254	2	22082
21759	8	12641
463	8	12641
25362	10	5675
5128	10	14774
24982	8	28291
27700	18	27700
13744	18	13744
27996	10	4401
10347	10	15512
14972	10	20106
18100	18	18100
10084	18	10084
12112	17	21038
13772	10	1618
7657	10	10750
19715	18	19715
15903	8	28291
21867	7	12392
14102	11	12093
14013	15	4663
21054	26	12201
25009	8	25876
13201	10	7999
6347	10	20896
15675	10	10750
27157	10	20115
28181	10	2716
27390	10	301
6588	10	16967
557	1	3203
24165	10	23829
11591	10	26927
14839	18	14839
18965	10	3826
383	18	383
27151	18	27151
8850	10	15059
11404	10	27045
20003	8	28291
26766	10	23104
9301	8	25876
19989	10	8265
8853	10	10435
22988	10	8265
20078	10	4785
28390	9	27128
2415	10	6987
3451	8	28291
7659	10	9214
25331	18	25331
19316	18	19316
6860	10	28146
21676	10	7251
36	18	36
11601	10	17410
22211	11	7289
12875	8	25876
15115	10	8313
14671	10	23104
18506	10	3979
4344	10	22224
15584	18	15584
15999	10	3826
7262	10	3751
5870	10	19914
21203	10	10042
26902	18	26902
19092	11	18817
26425	11	18817
2218	10	1454
18380	10	20115
17719	11	26166
19461	10	24879
4089	10	18040
26289	18	26289
6902	11	12093
6891	10	1618
3928	17	11094
12161	11	25610
3996	11	8211
12983	7	12682
26850	10	22567
23556	8	25876
8321	10	8566
1522	8	25876
24166	10	3751
11880	7	6509
8581	10	23252
23800	11	11094
15595	11	14364
6574	8	28291
28368	10	19682
16835	10	15600
12657	8	28291
270	11	11094
8673	10	28668
7268	17	3181
4865	10	14364
1424	11	7552
19803	11	26166
24805	8	28291
5545	18	5545
14570	10	16048
26603	18	26603
5079	11	12093
13703	11	5043
4130	10	10538
15923	7	12572
7506	10	8265
17250	18	17250
8394	10	5649
26596	10	23846
16532	17	18857
28153	7	24353
16542	26	14206
4360	10	15679
5380	10	18807
23316	10	16130
12539	7	3577
24762	10	6417
28060	10	508
11126	10	21981
24920	11	2328
27966	18	27966
11385	18	11385
20363	8	25876
12336	8	28291
4668	18	4668
1720	8	28291
9035	11	25610
20587	10	24617
10638	10	18782
3696	10	16168
8869	10	7002
3183	10	16130
27556	8	25876
27912	10	9479
10135	10	10435
15972	18	15972
28127	10	19293
8671	10	11790
1940	11	18210
10040	26	12201
11601	10	10042
11985	10	3962
28344	10	10688
25932	10	11381
25815	10	7363
24600	4	3877
27896	9	19540
17156	7	4400
19371	11	13609
13345	18	13345
11261	11	13609
14667	7	20203
15335	10	66
8744	8	28291
5479	8	25876
3079	11	21328
27505	3	7225
2059	18	2059
11569	18	11569
22260	10	18218
14197	7	1074
16782	23	11500
2909	11	26166
27575	10	27217
19142	9	19532
11510	7	24889
3373	10	10435
25073	10	23341
19533	10	27217
8676	8	25876
23221	10	25622
599	7	5821
11211	8	12641
26977	7	26801
11753	10	19770
25711	11	18857
20446	17	11210
24549	10	19961
18711	10	10900
22249	10	16609
15316	10	23074
16280	10	20620
28060	26	12201
19601	10	9465
21543	10	8135
20658	23	9900
20804	10	3826
11839	23	23021
19793	16	15217
23754	10	10688
19633	10	3826
1848	18	1848
5694	11	18210
5679	17	2956
18575	10	19625
21238	18	21238
15110	17	110
20962	18	20962
16450	10	26553
27446	10	6899
8080	10	3389
27325	10	24624
22004	10	1292
21826	25	13613
3977	17	7552
26739	10	4456
23611	10	27217
4812	16	87
12701	10	11626
19240	7	10677
9081	10	7894
2098	10	26943
8833	10	24569
6820	10	10688
16318	17	11910
20216	10	11790
16725	16	1976
17995	17	8211
24123	10	12970
7659	10	13497
2402	10	12141
2046	10	15059
9500	17	18817
10466	10	22646
19177	10	12070
3599	10	7489
23618	18	23618
21507	17	11210
8285	10	23252
11349	11	10645
11732	30	16340
22697	18	22697
22899	11	20759
16542	10	10688
24466	10	16676
25041	10	12527
13768	18	13768
20112	10	21936
906	10	11664
14460	17	14189
14765	4	26481
11236	9	26004
18914	11	15391
5485	10	3482
13999	8	25876
8225	10	1937
12928	10	4372
1938	10	19349
8321	10	28617
14578	1	23734
26019	18	26019
26280	18	26280
4177	10	16168
178	17	16642
4266	10	21703
9174	10	12351
4360	10	24072
9954	7	14435
11410	10	15059
6140	10	27260
1449	10	1005
17059	17	2956
22205	10	8192
7575	17	13335
10040	10	22327
12254	7	27589
20933	18	20933
5464	10	14432
28563	7	14053
22110	10	7755
5090	10	26083
12120	10	13643
4663	10	27111
18380	10	26967
22058	17	8211
18509	18	18509
24597	23	6614
945	3	27678
12696	10	27521
16527	10	23353
25910	10	12141
10691	11	22589
10388	10	24198
21676	10	10435
25587	10	1259
21489	18	21489
11410	10	16016
16104	8	28291
21583	10	18838
13922	9	3064
18598	7	9652
660	10	16168
28318	18	28318
19271	10	24221
15715	10	15961
11543	18	11543
22815	10	22567
1577	10	14391
14518	10	23792
26628	10	10688
25941	18	25941
10693	10	22567
12196	10	3164
5342	8	25876
17637	7	27953
15532	18	15532
9125	18	9125
6508	7	5652
19969	8	25876
14661	10	1553
27617	10	6817
3016	7	16323
9226	10	18499
13666	18	13666
12769	10	4372
14970	7	2050
13331	10	15600
14158	18	14158
19638	10	22601
303	8	25876
28499	18	28499
15392	18	15392
9714	17	7552
21157	10	5015
19485	8	28291
3673	17	18857
5264	18	5264
6643	18	6643
24613	9	27791
16503	18	16503
21679	17	15706
27160	10	26677
22019	11	8211
4967	10	7755
3853	8	25876
12288	18	12288
12022	10	2511
4360	10	10902
6370	10	17452
19050	10	3900
25504	10	14173
9496	18	9496
14972	10	28105
20281	10	27677
8582	8	28291
18428	8	12641
2402	10	5731
4344	10	26245
6011	10	15162
6246	10	4415
10375	8	28291
24311	11	2956
3904	10	19961
3465	10	26927
28687	7	23287
9174	10	8406
12336	18	12336
19779	7	14870
5801	18	5801
23054	11	2511
20933	8	25876
26748	10	14432
16658	16	10486
993	10	13014
14877	11	2153
26047	8	28291
11659	10	1871
24594	16	9570
23383	7	16420
24053	7	9778
27576	18	27576
21136	17	1637
5702	18	5702
1528	10	27677
16398	10	1618
4817	10	14583
26638	7	21232
15860	10	15059
28453	10	2328
25017	10	23145
18320	11	20759
18098	8	25876
15595	18	15595
13445	10	27677
9294	18	9294
26850	10	1930
26222	10	10042
24466	10	10042
24074	10	22466
5023	10	23252
8925	10	15600
16101	10	25622
25879	7	7912
20379	10	17833
10136	18	10136
1174	17	8211
25073	10	15855
20635	18	20635
